bank_no,bank_name,mobile,zip_code,address,swift_code,bank_province
313127050258,邯郸银行峰峰支行,0310-5012572,56200,河北省邯郸市峰峰矿区滏阳东路33号,--,河北
313127050266,邯郸银行峰峰鼓山南街支行,0310-5015569,56200,河北省邯郸市峰峰矿区鼓山南街27号,--,河北
313127050282,邯郸银行丛台东路支行,0310-8099002,56008,河北省邯郸市丛台路418号,--,河北
313127050303,邯郸银行学院路支行,0310-5505589,56001,河北省邯郸市滏西南大街431号,--,河北
313127050311,邯郸银行房产大厦支行,0310-3271299,56002,河北省邯郸市滏东北大街279号,--,河北
313127050320,邯郸银行家和路支行,0310-8507887,56002,河北省邯郸市家和路40号,--,河北
313127050362,邯郸银行远大支行,0310-5100675,56002,河北省邯郸市滏东北大街245号,--,河北
313127054487,邯郸银行营业部,0310-5506109,56005,河北省邯郸市和平路东段367号,--,河北
313127080004,邢台银行股份有限公司邯郸分行,0310--2099999,56008,河北省邯郸市滏东大街甲一号,--,河北
313128500002,邯郸银行鸡泽支行,0310-5246418,57350,河北省邯郸市鸡泽县会盟大街129号,--,河北
313128600003,邯郸银行肥乡支行,0310-5646660,57550,河北省邯郸市肥乡县井堂街南44号,--,河北
313128803696,邯郸银行成安支行,0310-5230628,56700,河北省邯郸市成安县新兴大街58号,--,河北
313129100000,邯郸银行磁县支行,0310-5079006,56500,河北省邯郸市磁县朝阳北大街189号,--,河北
313129200010,邯郸银行天铁支行,0310-3782118,56404,河北省涉县更乐镇神山,--,河北
313129200028,邯郸市商业银行庞歧支行,0310-3782118,56404,河北省涉县更乐镇庞歧生活区,--,河北
313129300019,邯郸银行永年支行,0310-6623889,57150,河北省邯郸市永年县城临？关新？路66号,--,河北
313129400003,邯郸银行股份有限公司馆陶支行,0310-5549660,57750,河北省邯郸市馆陶县金风街与新华路交叉口西北角,--,河北
313129500004,邯郸银行武安支行,0310-5533603,56300,河北省武安市富强街富中花园3号北户门市,--,河北
313129503019,河北银行股份有限公司邯郸武安支行,18931080009,56300,河北省邯郸武安市向阳路169号,--,河北
313131000016,邢台银行股份有限公司,0319-5901018,54001,邢台市中兴东大街111号,--,河北
313131000024,邢台银行股份有限公司营业部,0319-5901282,54001,邢台市中兴东大街111号,--,河北
313131000032,邢台银行股份有限公司冶金支行,0319-5901088,54000,河北省邢台市钢铁北路512号万城新开地,--,河北
313131000049,邢台银行股份有限公司钢铁支行,0319-5901997,54000,河北省邢台市中华西大街398-6号,--,河北
313131000057,邢台银行股份有限公司襄都支行,0319-5901188,54000,河北省邢台市冶金北路348号,--,河北
313131000065,邢台银行股份有限公司中华路支行,0319-5901176,54000,河北省邢台市郭守敬北大街131号,--,河北
313131000073,邢台银行股份有限公司郭守敬支行,0319-5901183,54000,河北省邢台市郭守敬北大街35号,--,河北
313131000081,邢台银行股份有限公司华银支行,0319-5901117,54001,河北省邢台市新华南路134号,--,河北
313131000090,邢台银行股份有限公司桥东支行,0319-3860448,54001,河北省邢台市中兴东大街209号,--,河北
313131000104,邢台银行股份有限公司环城支行,0319-5901055,54001,河北省邢台市邢州北路25号,--,河北
313131000112,邢台银行股份有限公司北围支行,0319-5901076,54001,河北省邢台市团结东大街50号,--,河北
313131000129,邢台银行股份有限公司顺德支行,0319-5901078,54001,河北省邢台市顺德路201号,--,河北
313131000137,邢台银行股份有限公司邢襄支行,0319-5903939,54001,河北省邢台市新华北路139号,--,河北
313131000145,邢台银行股份有限公司汇通支行,0319-5901039,54000,河北省邢台市郭守敬南路38号,--,河北
313131000153,邢台市商业银行股份有限公司沙河支行,0319-8992555,54100,沙河市温泉街汇通城市花园26号,--,河北
313131000170,邢台银行股份有限公司泉北支行,0319---5500155,54000,邢台市桥西区泉北西大街127号,--,河北
313131000207,邢台银行股份有限公司达活泉支行,0319--5500055,54000,河北省邢台市泉南西大街天颐广场20-23商铺,--,河北
313131000215,邢台银行股份有限公司天一支行,0319--5730885,54001,河北省邢台市桥东区天一城国际商业中心C座180-187号,--,河北
313132100010,邢台银行股份有限公司南宫支行,0319-5700509,55750,河北省南宫市东进大街39号,--,河北
313132200141,邢台银行股份有限公司沙河支行,0319-8992555,54100,河北省沙河市温泉街汇通城市花园26号,--,河北
313132400182,邢台银行股份有限公司内丘支行,0319-6886722,54200,河北省邢台市内丘县振兴西路19号,--,河北
313132900164,邢台银行股份有限公司宁晋支行,0319-5510017,55550,河北省邢台市宁晋县城凤凰北路266号,--,河北
313133100230,邢台银行股份有限公司巨鹿支行,0319--4322901,55250,河北省邢台市巨鹿县健康东路157号,--,河北
313133531312,邢台银行股份有限公司威县支行,0319--5960970,54700,河北省威县自强路以北、三多街以东,--,河北
313133600195,邢台银行股份有限公司清河支行,0319--5532922,54800,河北省清河县长江东街,--,河北
313134000011,保定市商业银行股份有限公司,0312-3101000,71051,河北省保定市朝阳北大街889号,--,河北
313134000038,保定市商业银行向阳支行,0312-3073264,71051,河北省保定市向阳北大街99号,--,河北
313134000046,保定市商业银行公园支行,0312-5939903,71000,河北省保定市天威中路583号,--,河北
313134000054,保定市商业银行东风路支行,0312-2032406,71000,河北省保定市东风中路544号,--,河北
313134000062,保定市商业银行天威路支行,0312-3236865,71051,河北省保定市天威西路269号,--,河北
313134000079,保定市商业银行西郊支行,0312-3024137,71051,河北省保定市五四西路479号,--,河北
313134000087,保定市商业银行人民支行,0312-5065012,71000,河北省保定市永华北大街345号,--,河北
313134000095,保定市商业银行前卫路支行,0312-5014368,71000,河北省保定市长城北大街264号,--,河北
313134000100,保定市商业银行帅府支行,0312-2061845,71000,河北省保定市永华南大街300号,--,河北
313134000118,保定市商业银行大西门支行,0312-2032839,71000,河北省保定市恒祥南大街261号,--,河北
313134000126,保定市商业银行双彩支行,0312-2065655,71000,河北省保定市永华南大街201号,--,河北
313134000134,保定市商业银行建华路支行,0312-2033485,71000,河北省保定市建华大街441号,--,河北
313134000142,保定市商业银行汇文支行,0312-5091254,71000,河北省保定市长城北大街43号,--,河北
313134000159,保定市商业银行新北街支行,0312-5068374,71000,河北省保定市莲池北大街132号,--,河北
313134000167,保定市商业银行朝阳支行,0312-3021900,71051,河北省保定市朝阳北大街1333号,--,河北
313134000175,保定市商业银行南大街支行,0312-2027803,71000,河北省保定市莲池南大街604号,--,河北
313134000183,保定市商业银行光华支行,0312-2034456,71000,河北省保定市西关大街202号,--,河北
313134000191,保定市商业银行天鹅路支行,0312-3156706,71051,河北省保定市天鹅西路200号,--,河北
313134000206,保定市商业银行建设路支行,0312-3228505,71051,河北省保定市乐凯南大街1316号,--,河北
313134000214,保定市商业银行花园里支行,0312-3215694,71051,河北省保定市向阳南大街585号,--,河北
313134000222,保定市商业银行环南支行,0312-2038873,71000,河北省保定市天威中路526号,--,河北
313134000239,保定市商业银行直属支行,0312-5990749,71000,河北省保定市七一东路948号,--,河北
313134000247,保定市商业银行涿州支行,0312-3858678,72750,河北省涿州市东兴北街1号,--,河北
313134000255,保定市商业银行白沟支行,0312-3381011,74000,河北省白沟镇五一路德秀苑小区西1号,--,河北
313134007980,河北银行股份有限公司保定分行,0312-3362655,71000,保定市东风西路16号,--,河北
313135100268,保定市商业银行股份有限公司定州支行,13315293838,73000,河北省定州市中山东路473号,--,河北
313135200242,保定市商业银行股份有限公司涿州支行,0312-3858678,72750,河北省涿州市东兴北街1号,--,河北
313136300278,保定市商业银行股份有限公司安新支行,0312-5336839,71600,河北省安新县永安大街3号,--,河北
313136600255,保定市商业银行股份有限公司白沟支行,0312-3381011,74000,河北省白沟镇五一路德秀苑小区西1号,--,河北
313138000019,张家口市商业银行股份有限公司,0313-2130693,75000,河北省张家口市桥东区胜利北路51号,--,河北
313138000027,张家口市商业银行营业部,0313-2135542,75000,河北省张家口市桥东区胜利北路167号,--,河北
313138000035,张家口市商业银行宝善街支行,0313-2061977,75000,河北省张家口市桥东区工业路29号,--,河北
313138000043,张家口市商业银行朝阳支行,0313-4013550,75000,河北省张家口市高新技术开发区朝阳西大街世纪豪园9号楼,--,河北
313138000051,张家口市商业银行桥东支行,0313-2019511,75000,河北省张家口市桥东区东安大街31号,--,河北
313138000060,张家口市商业银行西坝岗支行,0313-2161622,75000,河北省张家口市桥西区西坝岗16号副6栋,--,河北
313138000078,张家口市商业银行桥西支行,0313-8015238,75000,河北省张家口市桥西区元台子小区12号,--,河北
313138000086,张家口市商业银行下东营支行,0313-8027204,75000,河北省张家口市桥西区下东营4号楼,--,河北
313138000094,张家口市商业银行五一路支行,0313-2019741,75000,河北省张家口市桥东区五一路97号,--,河北
313138000109,张家口市商业银行新华支行,0313-2122976,75000,河北省张家口市桥东区胜利北路120号,--,河北
313138000117,张家口市商业银行东安支行,0313-2017829,75000,河北省张家口市桥东区宝善街19号,--,河北
313138000125,张家口市商业银行太平桥支行,0313-2035299,75000,河北省张家口市桥东区胜利路88号,--,河北
313138000133,张家口市商业银行大众支行,0313-8052333,75000,河北省张家口市桥西区西苑中路佳禾农资市场底商,--,河北
313138000141,张家口市商业银行北环路支行,0313-8053555,75000,河北省张家口市桥西区明德北街56号,--,河北
313138000150,张家口市商业银行红旗楼支行,0313-2130104,75000,河北省张家口市桥东区红旗楼铂金时代广场2号-34号商铺,--,河北
313138000168,张家口市商业银行武城街支行,0313-2187121,75000,河北省张家口市桥西区南城壕2号,--,河北
313138000176,张家口市商业银行平门支行,0313-8073899,75000,河北省张家口市桥西区平门路1号,--,河北
313138000184,张家口市商业银行沙电支行,0313-5045041,75131,河北省张家口市沙电生活区院内,--,河北
313138000192,张家口市商业银行新区支行,0313-4034443,75000,河北省张家口市工业南路7号楼3号底商2单元201,--,河北
313138000205,张家口市商业银行工业街支行,0313-2211733,75000,河北省张家口市桥东区工业路81号,--,河北
313138000213,张家口市商业银行通桥支行,0313-2011317,75000,河北省张家口市桥东区东河沿甲20号,--,河北
313138000221,张家口市商业银行股份有限公司金鼎支行,0313-8026835,75000,河北省张家口市桥西区西坝岗路59号,--,河北
313138000230,张家口市商业银行建国路支行,0313-2124737,75000,河北省张家口市桥东区建国路19号商业3号,--,河北
313138000248,张家口市商业银行通顺支行,0313-8013558,75000,河北省张家口市桥西区新华街28号,--,河北
313138000256,张家口市商业银行至善街支行,0313-8032482,75000,河北省张家口市桥西区新华苑小区24号楼3号底商,--,河北
313138000352,张家口市商业银行解放街支行,0313-2033856,75000,张家口市桥东区解放大街13号,--,河北
313138000385,张家口市商业银行通泰支行,0313-4198981,75000,河北省张家口市高新区市府西大街通泰写字城B座2层,--,河北
313138100263,张家口市商业银行皇城桥支行,0313-5973007,75100,河北省张家口市宣化区皇城桥东街10号,--,河北
